undefined16,356.0718444568619, 398.4415258893459, -0.0011959299445152283,308.9045274650818, 377.5735285222002, -1.448230266571045,276.337861661113, 338.7566790736168, -0.6141160130500793,251.12368488844731, 303.1726279179105, -0.6091430187225342,227.18054569106144, 280.672785977799, -0.9034364819526672,307.08945893361476, 278.4954297004204, 7.031274318695068,290.26722716817824, 230.3454722256686, 9.44511604309082,281.3571933673071, 199.732371818302, 10.357259750366211,274.8529409382486, 176.2085463151115, 10.621063232421875,340.7371901558626, 273.1155092828859, 6.341259956359863,333.9939333460677, 217.90860373496415, 9.68083381652832,330.6017565790904, 183.6543249713581, 10.107452392578125,327.250295035711, 158.5766212465946, 10.331024169921875,371.7981529188834, 278.204689860825, 4.54995059967041,374.25008913633496, 229.9650185861954, 6.601777076721191,376.3783307630957, 199.93838490938415, 6.510610580444336,376.52779732757733, 177.63963600557133, 6.4459075927734375,399.63488120113783, 292.4197094756811, 2.173964262008667,412.7109713317934, 258.4815240562711, 2.8773558139801025,421.15703882672204, 236.31653721094386, 2.667670726776123,426.8570604294771, 215.119924678376, 2.8037877082824707
32,356.4915645257421, 399.559699163803, -0.0011598318815231323,309.48019724225287, 378.92640898038144, -2.438901901245117,277.07209071691915, 339.6277108916526, -2.0822856426239014,251.99095546615234, 303.5604140568458, -2.613063335418701,228.1068439203405, 280.5175966762472, -3.442890167236328,307.8799166628936, 278.92224727391687, 6.863729953765869,291.2905849584151, 231.74543379201404, 8.711074829101562,281.97694209550366, 201.03746588055236, 8.800021171569824,275.1204057725008, 176.90157316635998, 8.326358795166016,341.3860952046794, 273.6280745359709, 5.914804458618164,335.1815882855542, 219.34155146131863, 8.73510456085205,331.6835372574251, 184.7345148955003, 8.212552070617676,328.2866363916021, 159.0049694215756, 7.630971908569336,372.2241093112391, 278.8989616963064, 3.6406099796295166,375.4137764356475, 231.24155005582833, 5.078014373779297,377.60540150153844, 200.92413902500869, 4.056003570556641,377.7155546912801, 178.0795885855218, 3.2264461517333984,400.020078088544, 293.42748963196715, 0.6363904476165771,413.4290151234519, 259.7692989137459, 0.654510498046875,421.7712444342467, 237.28552402796535, -0.22692513465881348,427.3632001384096, 215.5620566083216, -0.6876261234283447
49,356.4915645257421, 399.559699163803, -0.0011598318815231323,309.48019724225287, 378.92640898038144, -2.438901901245117,277.07209071691915, 339.6277108916526, -2.0822856426239014,251.99095546615234, 303.5604140568458, -2.613063335418701,228.1068439203405, 280.5175966762472, -3.442890167236328,307.8799166628936, 278.92224727391687, 6.863729953765869,291.2905849584151, 231.74543379201404, 8.711074829101562,281.97694209550366, 201.03746588055236, 8.800021171569824,275.1204057725008, 176.90157316635998, 8.326358795166016,341.3860952046794, 273.6280745359709, 5.914804458618164,335.1815882855542, 219.34155146131863, 8.73510456085205,331.6835372574251, 184.7345148955003, 8.212552070617676,328.2866363916021, 159.0049694215756, 7.630971908569336,372.2241093112391, 278.8989616963064, 3.6406099796295166,375.4137764356475, 231.24155005582833, 5.078014373779297,377.60540150153844, 200.92413902500869, 4.056003570556641,377.7155546912801, 178.0795885855218, 3.2264461517333984,400.020078088544, 293.42748963196715, 0.6363904476165771,413.4290151234519, 259.7692989137459, 0.654510498046875,421.7712444342467, 237.28552402796535, -0.22692513465881348,427.3632001384096, 215.5620566083216, -0.6876261234283447
66,357.35274220251995, 399.8863507518864, -0.001184321939945221,310.1805675554451, 379.5559300277237, -2.7679150104522705,277.78147870253645, 339.97151995163796, -2.5538787841796875,253.09586304760603, 303.42750051841955, -3.1380183696746826,229.82286994843497, 279.6891314462038, -3.989447832107544,308.00226082508726, 278.0241074510954, 6.704102993011475,291.6664830426394, 230.8269587745841, 8.723526954650879,282.5551647272122, 200.1894616857652, 9.091081619262695,275.8606762138366, 176.1838542481692, 8.836235046386719,341.8258811167215, 272.5888948516149, 5.99516487121582,335.69615042454734, 218.37058151289295, 9.104201316833496,332.2023937052485, 183.90237854131738, 8.841833114624023,328.665373609875, 158.56794579171617, 8.37202262878418,372.95553463104295, 277.8128672171218, 3.929138422012329,375.96431176156204, 230.12861551480685, 5.418898582458496,377.90091897690235, 200.08137347154343, 4.4179205894470215,377.7462618657263, 177.80878909201562, 3.6169347763061523,401.0990454568118, 292.1841210104823, 1.124662160873413,413.91786286995136, 258.3930964575156, 1.1232829093933105,421.8832301920849, 235.86585409706854, 0.22669339179992676,427.07877226645996, 214.4912138014067, -0.24253737926483154
81,357.35274220251995, 399.8863507518864, -0.001184321939945221,310.1805675554451, 379.5559300277237, -2.7679150104522705,277.78147870253645, 339.97151995163796, -2.5538787841796875,253.09586304760603, 303.42750051841955, -3.1380183696746826,229.82286994843497, 279.6891314462038, -3.989447832107544,308.00226082508726, 278.0241074510954, 6.704102993011475,291.6664830426394, 230.8269587745841, 8.723526954650879,282.5551647272122, 200.1894616857652, 9.091081619262695,275.8606762138366, 176.1838542481692, 8.836235046386719,341.8258811167215, 272.5888948516149, 5.99516487121582,335.69615042454734, 218.37058151289295, 9.104201316833496,332.2023937052485, 183.90237854131738, 8.841833114624023,328.665373609875, 158.56794579171617, 8.37202262878418,372.95553463104295, 277.8128672171218, 3.929138422012329,375.96431176156204, 230.12861551480685, 5.418898582458496,377.90091897690235, 200.08137347154343, 4.4179205894470215,377.7462618657263, 177.80878909201562, 3.6169347763061523,401.0990454568118, 292.1841210104823, 1.124662160873413,413.91786286995136, 258.3930964575156, 1.1232829093933105,421.8832301920849, 235.86585409706854, 0.22669339179992676,427.07877226645996, 214.4912138014067, -0.24253737926483154
99,357.9496543947401, 399.27041414402737, -0.001169748604297638,310.92062252952087, 378.92792210320846, -3.2782671451568604,278.4740727708063, 339.62963782580357, -3.2465858459472656,253.57493182788443, 303.2791221595377, -3.9484939575195312,230.07509351938438, 279.6559594859168, -4.958106517791748,308.50918920499373, 278.3318733063379, 6.636448383331299,291.6812471904361, 231.67461961775228, 8.5669527053833,282.27826377435963, 200.84142142992692, 8.586529731750488,275.4412892408236, 176.4538460557419, 8.043386459350586,342.37227638491004, 273.08046866554764, 6.1775970458984375,336.21337060608727, 219.614748283971, 9.371840476989746,332.6636928038129, 184.96796364443293, 8.870407104492188,329.2317789030883, 159.2194603207555, 8.175588607788086,373.3690874698906, 278.4532337815954, 4.304737091064453,376.6179854353705, 231.55750443134133, 5.960864067077637,378.7245836650716, 201.57071437309025, 4.7650957107543945,378.7193020878302, 179.18307174576157, 3.7475152015686035,401.19600803380087, 292.77868298359203, 1.6266086101531982,413.880030086942, 259.5733649726519, 1.7321326732635498,421.68011093833604, 237.34390281183133, 0.7628557682037354,426.8137333663839, 216.1248674176794, 0.19423127174377441
115,357.9496543947401, 399.27041414402737, -0.001169748604297638,310.92062252952087, 378.92792210320846, -3.2782671451568604,278.4740727708063, 339.62963782580357, -3.2465858459472656,253.57493182788443, 303.2791221595377, -3.9484939575195312,230.07509351938438, 279.6559594859168, -4.958106517791748,308.50918920499373, 278.3318733063379, 6.636448383331299,291.6812471904361, 231.67461961775228, 8.5669527053833,282.27826377435963, 200.84142142992692, 8.586529731750488,275.4412892408236, 176.4538460557419, 8.043386459350586,342.37227638491004, 273.08046866554764, 6.1775970458984375,336.21337060608727, 219.614748283971, 9.371840476989746,332.6636928038129, 184.96796364443293, 8.870407104492188,329.2317789030883, 159.2194603207555, 8.175588607788086,373.3690874698906, 278.4532337815954, 4.304737091064453,376.6179854353705, 231.55750443134133, 5.960864067077637,378.7245836650716, 201.57071437309025, 4.7650957107543945,378.7193020878302, 179.18307174576157, 3.7475152015686035,401.19600803380087, 292.77868298359203, 1.6266086101531982,413.880030086942, 259.5733649726519, 1.7321326732635498,421.68011093833604, 237.34390281183133, 0.7628557682037354,426.8137333663839, 216.1248674176794, 0.19423127174377441
132,357.074765569644, 398.6953498595446, -0.0010875314474105835,310.1471451729326, 378.60095133874887, -2.9529600143432617,277.5973394262712, 339.68101277050613, -2.8687691688537598,252.31848212266834, 303.8554812295073, -3.5985467433929443,229.0964744736175, 280.9304102565239, -4.562439918518066,307.6191788920115, 278.07029250368606, 6.316056251525879,291.07108371149513, 231.1186409305537, 8.195768356323242,282.03941394241883, 200.71898839217238, 8.425461769104004,275.60548372608775, 177.02692381478678, 8.007822036743164,341.20317704253665, 272.4905034277547, 5.525782108306885,335.368559975482, 218.38488706122558, 8.408498764038086,332.142482797117, 184.17984008668375, 7.983024597167969,328.9118646613215, 158.92058925187393, 7.444580078125,372.08125825948423, 277.67877218336156, 3.360398530960083,375.5338096497242, 230.18044978075181, 4.786594390869141,377.625247054662, 200.1912658667583, 3.8189966678619385,377.5561240310235, 177.7870133461953, 3.0353617668151855,399.94072321922397, 292.2280006979101, 0.4048895835876465,413.34900937438726, 258.654440646825, 0.3581000566482544,421.6148088409138, 236.30014242433728, -0.4863176941871643,427.0130682385287, 214.8794749097049, -0.8953498005867004
148,357.074765569644, 398.6953498595446, -0.0010875314474105835,310.1471451729326, 378.60095133874887, -2.9529600143432617,277.5973394262712, 339.68101277050613, -2.8687691688537598,252.31848212266834, 303.8554812295073, -3.5985467433929443,229.0964744736175, 280.9304102565239, -4.562439918518066,307.6191788920115, 278.07029250368606, 6.316056251525879,291.07108371149513, 231.1186409305537, 8.195768356323242,282.03941394241883, 200.71898839217238, 8.425461769104004,275.60548372608775, 177.02692381478678, 8.007822036743164,341.20317704253665, 272.4905034277547, 5.525782108306885,335.368559975482, 218.38488706122558, 8.408498764038086,332.142482797117, 184.17984008668375, 7.983024597167969,328.9118646613215, 158.92058925187393, 7.444580078125,372.08125825948423, 277.67877218336156, 3.360398530960083,375.5338096497242, 230.18044978075181, 4.786594390869141,377.625247054662, 200.1912658667583, 3.8189966678619385,377.5561240310235, 177.7870133461953, 3.0353617668151855,399.94072321922397, 292.2280006979101, 0.4048895835876465,413.34900937438726, 258.654440646825, 0.3581000566482544,421.6148088409138, 236.30014242433728, -0.4863176941871643,427.0130682385287, 214.8794749097049, -0.8953498005867004
166,357.87284903440656, 399.9028122851708, -0.0011351555585861206,310.98719972368207, 379.2983753321173, -4.350755214691162,278.7530589891119, 339.30578547391474, -4.885537624359131,253.5840765298663, 302.6374729286829, -6.131465435028076,229.12968783199165, 278.54092060822967, -7.696934700012207,308.19674382538165, 278.11057139823646, 5.985311985015869,291.78620108726886, 231.0575612586484, 7.589472770690918,282.5854445125963, 199.9924251980134, 7.370240211486816,275.82995148110604, 175.38302994519927, 6.617214202880859,342.136003966294, 273.2905589312822, 5.579305171966553,336.35171171351647, 219.640580059868, 8.484302520751953,332.83437965514065, 185.04866612635024, 7.704751968383789,329.23807384410804, 159.0947705166233, 6.815334320068359,373.17068050483846, 278.8144072635599, 3.586510419845581,376.7548583420528, 231.74741303496532, 5.008126258850098,378.6679407537242, 201.66723866192717, 3.608200788497925,378.3312550322001, 178.9335278950577, 2.413670063018799,401.24131779361966, 293.1443131088419, 0.6384451389312744,414.2682759836863, 259.7640794665162, 0.49173760414123535,422.0732326622488, 237.31920307615047, -0.6576334238052368,427.0767579365575, 215.70960365927857, -1.3706227540969849
