TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
30,336.4861168663253, 354.6105621435644, 0.0008104443550109863,309.51650183888734, 332.8221116189737, 2.291400194168091,295.0722741324529, 297.7552289828711, -0.601730227470398,297.0918991182411, 267.93805902932104, -8.336823463439941,310.95220562561633, 253.13122888854937, -16.330699920654297,326.961974502483, 261.50519055135857, 12.425945281982422,303.78143323029957, 251.41737285422244, -9.879977226257324,299.56808825974906, 275.2619162800914, -16.77754783630371,307.96816798576805, 286.92490415980143, -13.096029281616211,343.77415568399675, 263.3510376726461, 3.536287784576416,316.9851591178647, 255.0411980348517, -18.510459899902344,312.3306371719578, 285.6245514047823, -19.000295639038086,322.4631749583297, 296.6848305648671, -11.78668212890625,360.7646946198378, 270.7263618782032, -9.290664672851562,330.23724578556585, 262.1197949990219, -29.768476486206055,325.24609538472464, 292.2113410699179, -26.45502471923828,337.5249965977356, 302.8827996974898, -19.378435134887695,376.44250541057136, 283.10524728192786, -22.313886642456055,348.1241692459402, 273.0526299366898, -36.65058135986328,339.80252392627256, 294.1261246140977, -32.517154693603516,349.07276839208413, 305.42775970104054, -27.317127227783203
62,339.4679185571281, 354.5991979960648, 0.0007630959153175354,313.0721571884497, 334.5695490345955, -0.32600197196006775,297.2401432296777, 301.36938832185655, -2.912379264831543,297.4972604895192, 272.5946237330322, -9.630189895629883,309.0547771932269, 256.64800224913307, -15.964292526245117,324.0086253846357, 263.06781535538283, 12.097269058227539,303.78612414461946, 251.67589991563818, -9.707859992980957,300.2712088676008, 272.66632404001064, -16.803062438964844,306.64151416768914, 284.67300085811553, -13.304573059082031,340.79954561019036, 264.17240648641916, 4.444015979766846,317.245856229427, 254.8502203416619, -18.65995979309082,312.83548700107565, 284.5184115989162, -21.45352554321289,321.22233834136404, 296.159455325607, -14.625059127807617,357.7170764126015, 270.7777918823815, -7.136307716369629,331.84722116595657, 262.31004887460074, -28.618160247802734,326.87090119051555, 291.73159496145837, -28.033714294433594,336.7008099737419, 302.80248836865525, -21.183870315551758,374.1210758431244, 282.1067975529556, -18.982019424438477,351.0149839505748, 273.08034324830794, -35.31373977661133,342.3251288497215, 292.6839088341993, -33.470970153808594,348.56936664407687, 303.3904393003894, -27.955930709838867
95,339.4679185571281, 354.5991979960648, 0.0007630959153175354,313.0721571884497, 334.5695490345955, -0.32600197196006775,297.2401432296777, 301.36938832185655, -2.912379264831543,297.4972604895192, 272.5946237330322, -9.630189895629883,309.0547771932269, 256.64800224913307, -15.964292526245117,324.0086253846357, 263.06781535538283, 12.097269058227539,303.78612414461946, 251.67589991563818, -9.707859992980957,300.2712088676008, 272.66632404001064, -16.803062438964844,306.64151416768914, 284.67300085811553, -13.304573059082031,340.79954561019036, 264.17240648641916, 4.444015979766846,317.245856229427, 254.8502203416619, -18.65995979309082,312.83548700107565, 284.5184115989162, -21.45352554321289,321.22233834136404, 296.159455325607, -14.625059127807617,357.7170764126015, 270.7777918823815, -7.136307716369629,331.84722116595657, 262.31004887460074, -28.618160247802734,326.87090119051555, 291.73159496145837, -28.033714294433594,336.7008099737419, 302.80248836865525, -21.183870315551758,374.1210758431244, 282.1067975529556, -18.982019424438477,351.0149839505748, 273.08034324830794, -35.31373977661133,342.3251288497215, 292.6839088341993, -33.470970153808594,348.56936664407687, 303.3904393003894, -27.955930709838867
126,340.41769373664977, 351.35525750456986, 0.0008466318249702454,314.5938807203111, 333.8579554149273, -2.99385404586792,299.7370142046448, 302.8405775660397, -7.084242820739746,301.59073412403194, 278.70058258998387, -14.732142448425293,313.59091507964484, 273.0126561537174, -21.894733428955078,326.18622696418504, 263.2949617330653, 8.087404251098633,305.4783931518682, 249.84705934176645, -18.77492332458496,303.32320512200704, 271.7548646441631, -28.050018310546875,311.66176254226775, 283.7154914797149, -22.91168785095215,343.7960054667151, 263.6173378869807, 1.4086345434188843,319.0803921078304, 251.74354387084898, -25.831514358520508,315.01562160657517, 282.02846212173097, -27.63390350341797,325.44794364645935, 293.09194132698974, -16.923805236816406,360.99357781514396, 269.65616049002716, -9.705802917480469,334.4858946556826, 259.38721415793947, -34.55400848388672,328.63038008152034, 289.01726168978763, -32.57124328613281,339.9928112445667, 299.41807877827324, -22.87994956970215,377.14430083333696, 281.07576599698916, -21.26193618774414,353.2133674990439, 270.9922754245126, -38.915863037109375,343.88300396109224, 290.58400582639496, -35.81831359863281,351.42238125568355, 300.9641087209921, -28.152149200439453
157,340.41769373664977, 351.35525750456986, 0.0008466318249702454,314.5938807203111, 333.8579554149273, -2.99385404586792,299.7370142046448, 302.8405775660397, -7.084242820739746,301.59073412403194, 278.70058258998387, -14.732142448425293,313.59091507964484, 273.0126561537174, -21.894733428955078,326.18622696418504, 263.2949617330653, 8.087404251098633,305.4783931518682, 249.84705934176645, -18.77492332458496,303.32320512200704, 271.7548646441631, -28.050018310546875,311.66176254226775, 283.7154914797149, -22.91168785095215,343.7960054667151, 263.6173378869807, 1.4086345434188843,319.0803921078304, 251.74354387084898, -25.831514358520508,315.01562160657517, 282.02846212173097, -27.63390350341797,325.44794364645935, 293.09194132698974, -16.923805236816406,360.99357781514396, 269.65616049002716, -9.705802917480469,334.4858946556826, 259.38721415793947, -34.55400848388672,328.63038008152034, 289.01726168978763, -32.57124328613281,339.9928112445667, 299.41807877827324, -22.87994956970215,377.14430083333696, 281.07576599698916, -21.26193618774414,353.2133674990439, 270.9922754245126, -38.915863037109375,343.88300396109224, 290.58400582639496, -35.81831359863281,351.42238125568355, 300.9641087209921, -28.152149200439453
188,341.4525474319623, 351.6582941551079, 0.0010641291737556458,314.96544939946574, 332.47519058975143, -0.6951080560684204,300.18373589809437, 299.38660437726577, -2.8702940940856934,304.41825837269135, 274.6668584289447, -8.99836254119873,316.37478763341954, 270.5757165381643, -15.914043426513672,326.45860950586456, 261.55000337749306, 9.18364143371582,308.3881609063637, 247.29846315736302, -19.05778694152832,306.5091515065347, 271.2280697264298, -29.042797088623047,315.37836793965175, 283.92688323608223, -22.869251251220703,344.4164936183013, 262.680398221545, 1.9699782133102417,323.8269667920885, 252.1274617941657, -24.012697219848633,319.6447469633332, 282.4255393953409, -26.237354278564453,329.08092916818447, 292.56494212467936, -16.045610427856445,362.61877626288435, 269.9945244979385, -9.572102546691895,339.6989025564478, 260.3843398315399, -33.66888427734375,333.62999264238914, 289.79889914039546, -31.66832160949707,344.23692652609765, 299.5512545402982, -21.915658950805664,379.72797321082925, 283.2070600544856, -21.357248306274414,357.72464903224125, 272.6400980783723, -38.616783142089844,348.05602596803055, 292.4963956992084, -35.05592346191406,355.3405483515868, 302.9865117033129, -26.845197677612305
222,341.4525474319623, 351.6582941551079, 0.0010641291737556458,314.96544939946574, 332.47519058975143, -0.6951080560684204,300.18373589809437, 299.38660437726577, -2.8702940940856934,304.41825837269135, 274.6668584289447, -8.99836254119873,316.37478763341954, 270.5757165381643, -15.914043426513672,326.45860950586456, 261.55000337749306, 9.18364143371582,308.3881609063637, 247.29846315736302, -19.05778694152832,306.5091515065347, 271.2280697264298, -29.042797088623047,315.37836793965175, 283.92688323608223, -22.869251251220703,344.4164936183013, 262.680398221545, 1.9699782133102417,323.8269667920885, 252.1274617941657, -24.012697219848633,319.6447469633332, 282.4255393953409, -26.237354278564453,329.08092916818447, 292.56494212467936, -16.045610427856445,362.61877626288435, 269.9945244979385, -9.572102546691895,339.6989025564478, 260.3843398315399, -33.66888427734375,333.62999264238914, 289.79889914039546, -31.66832160949707,344.23692652609765, 299.5512545402982, -21.915658950805664,379.72797321082925, 283.2070600544856, -21.357248306274414,357.72464903224125, 272.6400980783723, -38.616783142089844,348.05602596803055, 292.4963956992084, -35.05592346191406,355.3405483515868, 302.9865117033129, -26.845197677612305
252,346.0162524273212, 355.61523761607793, 0.0008152946829795837,318.2618406965943, 334.333363851552, 0.79523766040802,301.82123088291746, 300.04969571757977, -0.3534117341041565,305.6324025640527, 272.4507518850364, -5.811130523681641,320.6523148143958, 263.87801722323013, -11.2511568069458,329.71054996698285, 261.0485973510262, 12.587011337280273,311.7719031265342, 248.0706917964471, -13.334900856018066,308.5494941957313, 272.4269691823296, -21.364604949951172,315.9958455335661, 285.8437675220886, -14.94803237915039,347.26719648872086, 262.32088253116876, 4.795855522155762,325.10909201973055, 251.99917284039398, -19.680627822875977,321.28534137229644, 283.73445102147184, -21.120155334472656,331.08474463364223, 295.3161897870691, -11.397534370422363,364.9971280829052, 269.35746435376245, -7.168004035949707,339.0875339475561, 260.1506680654361, -30.45258140563965,334.4779267426044, 291.7818106510315, -27.937204360961914,346.54399574995216, 302.6278598332549, -18.35144805908203,381.4020808840832, 281.35155050383463, -19.292186737060547,357.8837683084465, 270.8445548158874, -36.68397903442383,348.8726355444458, 292.5327487634527, -32.85708999633789,356.76175244319643, 304.17201795512403, -24.874109268188477
284,345.0771304489079, 356.96867523627094, 0.000814780592918396,317.6176201791152, 335.15721187963925, 2.570371150970459,302.0185162569566, 300.1847693307006, 1.9274924993515015,307.7048376936879, 271.9898656432139, -3.078336477279663,323.7138295580624, 263.57438423356047, -7.381559371948242,330.89948901608244, 263.66036403743243, 16.596477508544922,312.8756964625502, 249.99438788586522, -7.713287830352783,309.70996170248213, 273.99913465945264, -14.721107482910156,317.8238029193296, 285.95898855770304, -7.679354190826416,348.0460646315902, 265.1229901144002, 8.085572242736816,324.8148010470996, 253.4886967682743, -16.5231876373291,321.11413458998067, 285.574886476503, -17.329837799072266,332.4529805899157, 296.26018381742114, -6.939478874206543,365.6405692836214, 272.0263686964137, -4.629281044006348,338.26232515635, 261.49836656966113, -28.018781661987305,333.8552339368357, 293.27464305677285, -24.2586727142334,347.5476279635968, 303.2738100489034, -13.901609420776367,382.03312436701265, 284.41883884013515, -17.40209197998047,356.36559937906253, 271.9913891052675, -32.546592712402344,347.80290812354605, 293.6928274821412, -27.75595474243164,357.4557760782721, 305.00518052025404, -19.93446159362793
316,345.0771304489079, 356.96867523627094, 0.000814780592918396,317.6176201791152, 335.15721187963925, 2.570371150970459,302.0185162569566, 300.1847693307006, 1.9274924993515015,307.7048376936879, 271.9898656432139, -3.078336477279663,323.7138295580624, 263.57438423356047, -7.381559371948242,330.89948901608244, 263.66036403743243, 16.596477508544922,312.8756964625502, 249.99438788586522, -7.713287830352783,309.70996170248213, 273.99913465945264, -14.721107482910156,317.8238029193296, 285.95898855770304, -7.679354190826416,348.0460646315902, 265.1229901144002, 8.085572242736816,324.8148010470996, 253.4886967682743, -16.5231876373291,321.11413458998067, 285.574886476503, -17.329837799072266,332.4529805899157, 296.26018381742114, -6.939478874206543,365.6405692836214, 272.0263686964137, -4.629281044006348,338.26232515635, 261.49836656966113, -28.018781661987305,333.8552339368357, 293.27464305677285, -24.2586727142334,347.5476279635968, 303.2738100489034, -13.901609420776367,382.03312436701265, 284.41883884013515, -17.40209197998047,356.36559937906253, 271.9913891052675, -32.546592712402344,347.80290812354605, 293.6928274821412, -27.75595474243164,357.4557760782721, 305.00518052025404, -19.93446159362793
