TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
24,385.5058262900066, 293.82008781812715, -0.001239001750946045,354.3885275802201, 285.8135947775355, -8.889065742492676,333.4983548458355, 264.33351583867557, -16.127544403076172,319.11111301348427, 245.5071382644448, -23.64764404296875,304.6946332480853, 230.80459734142528, -31.994232177734375,355.84517415253646, 219.25714545557346, -11.600875854492188,353.0315280380084, 188.93306833116787, -19.001893997192383,351.73636898281046, 164.1388691978034, -25.433979034423828,351.04535512082543, 140.73059434783352, -30.500591278076172,375.5907817526791, 218.09033076582662, -13.79884147644043,374.25746165868844, 182.17104539654923, -21.613513946533203,373.281399046857, 151.8976797900411, -29.195911407470703,372.098965849616, 125.94137059825684, -35.246063232421875,393.4433746348113, 223.58393857262163, -16.9130802154541,394.76475425657634, 190.3590009967999, -24.849018096923828,395.3130711017599, 163.30155174731354, -32.362998962402344,394.42581108822304, 141.157972632414, -38.13270568847656,410.1950243350079, 233.97480100844578, -20.81281089782715,413.3368668690594, 207.99001877630332, -28.025733947753906,414.11400991235814, 188.33941695317955, -33.76224899291992,412.88813246525206, 169.6140582554106, -38.40024185180664
58,385.5058262900066, 293.82008781812715, -0.001239001750946045,354.3885275802201, 285.8135947775355, -8.889065742492676,333.4983548458355, 264.33351583867557, -16.127544403076172,319.11111301348427, 245.5071382644448, -23.64764404296875,304.6946332480853, 230.80459734142528, -31.994232177734375,355.84517415253646, 219.25714545557346, -11.600875854492188,353.0315280380084, 188.93306833116787, -19.001893997192383,351.73636898281046, 164.1388691978034, -25.433979034423828,351.04535512082543, 140.73059434783352, -30.500591278076172,375.5907817526791, 218.09033076582662, -13.79884147644043,374.25746165868844, 182.17104539654923, -21.613513946533203,373.281399046857, 151.8976797900411, -29.195911407470703,372.098965849616, 125.94137059825684, -35.246063232421875,393.4433746348113, 223.58393857262163, -16.9130802154541,394.76475425657634, 190.3590009967999, -24.849018096923828,395.3130711017599, 163.30155174731354, -32.362998962402344,394.42581108822304, 141.157972632414, -38.13270568847656,410.1950243350079, 233.97480100844578, -20.81281089782715,413.3368668690594, 207.99001877630332, -28.025733947753906,414.11400991235814, 188.33941695317955, -33.76224899291992,412.88813246525206, 169.6140582554106, -38.40024185180664
89,385.5058262900066, 293.82008781812715, -0.001239001750946045,354.3885275802201, 285.8135947775355, -8.889065742492676,333.4983548458355, 264.33351583867557, -16.127544403076172,319.11111301348427, 245.5071382644448, -23.64764404296875,304.6946332480853, 230.80459734142528, -31.994232177734375,355.84517415253646, 219.25714545557346, -11.600875854492188,353.0315280380084, 188.93306833116787, -19.001893997192383,351.73636898281046, 164.1388691978034, -25.433979034423828,351.04535512082543, 140.73059434783352, -30.500591278076172,375.5907817526791, 218.09033076582662, -13.79884147644043,374.25746165868844, 182.17104539654923, -21.613513946533203,373.281399046857, 151.8976797900411, -29.195911407470703,372.098965849616, 125.94137059825684, -35.246063232421875,393.4433746348113, 223.58393857262163, -16.9130802154541,394.76475425657634, 190.3590009967999, -24.849018096923828,395.3130711017599, 163.30155174731354, -32.362998962402344,394.42581108822304, 141.157972632414, -38.13270568847656,410.1950243350079, 233.97480100844578, -20.81281089782715,413.3368668690594, 207.99001877630332, -28.025733947753906,414.11400991235814, 188.33941695317955, -33.76224899291992,412.88813246525206, 169.6140582554106, -38.40024185180664
120,385.6603772724229, 294.5391919293211, -0.0012674406170845032,354.33661195764927, 286.10091545765175, -8.5635347366333,332.98146747905946, 264.4965148159752, -15.855567932128906,319.0725568802469, 244.93693740435867, -23.3342227935791,305.9839337005094, 229.53218660970788, -31.641666412353516,355.08015567022085, 220.97450877136328, -12.384820938110352,353.54480870021723, 189.8159331572666, -19.85572052001953,353.0507903131978, 164.8460420339354, -26.261499404907227,353.12831444868107, 141.38325321208578, -31.202709197998047,374.9903373874487, 219.7525876596573, -14.416871070861816,373.85796959214696, 183.3272699817011, -22.304054260253906,373.29565180646983, 152.5435598251118, -29.94069480895996,372.67636911160406, 126.07341301910769, -36.048057556152344,392.9624007041275, 225.1607461541297, -17.149799346923828,393.9442914430284, 191.59044531091718, -25.413890838623047,394.5489216926936, 164.01388474856964, -33.13906478881836,394.0502116926016, 141.1530086239756, -38.85391616821289,409.87493072387997, 235.34413979792907, -20.500762939453125,412.87945634031223, 209.3429458066564, -27.960426330566406,413.74835098599686, 189.77865236147858, -33.7699089050293,412.6798714060649, 170.8819340599218, -38.31203842163086
152,385.6603772724229, 294.5391919293211, -0.0012674406170845032,354.33661195764927, 286.10091545765175, -8.5635347366333,332.98146747905946, 264.4965148159752, -15.855567932128906,319.0725568802469, 244.93693740435867, -23.3342227935791,305.9839337005094, 229.53218660970788, -31.641666412353516,355.08015567022085, 220.97450877136328, -12.384820938110352,353.54480870021723, 189.8159331572666, -19.85572052001953,353.0507903131978, 164.8460420339354, -26.261499404907227,353.12831444868107, 141.38325321208578, -31.202709197998047,374.9903373874487, 219.7525876596573, -14.416871070861816,373.85796959214696, 183.3272699817011, -22.304054260253906,373.29565180646983, 152.5435598251118, -29.94069480895996,372.67636911160406, 126.07341301910769, -36.048057556152344,392.9624007041275, 225.1607461541297, -17.149799346923828,393.9442914430284, 191.59044531091718, -25.413890838623047,394.5489216926936, 164.01388474856964, -33.13906478881836,394.0502116926016, 141.1530086239756, -38.85391616821289,409.87493072387997, 235.34413979792907, -20.500762939453125,412.87945634031223, 209.3429458066564, -27.960426330566406,413.74835098599686, 189.77865236147858, -33.7699089050293,412.6798714060649, 170.8819340599218, -38.31203842163086
182,386.25647076227165, 293.5440981090158, -0.0012997016310691833,355.73269321838535, 285.1600450674216, -8.374375343322754,334.5397451522221, 264.4256655769635, -15.466861724853516,319.57388434938144, 245.27764488348402, -22.69630241394043,305.17952566606573, 229.55135865368058, -30.785545349121094,356.1696989630116, 222.39380400002102, -12.718093872070312,354.0480411573203, 190.910027951921, -20.148168563842773,353.1828662262841, 165.4199628279977, -26.608030319213867,352.8612483832393, 141.71441617877977, -31.616287231445312,375.6903856420336, 220.6604279435285, -14.51880931854248,374.4526065657815, 183.83363761367332, -22.461347579956055,373.85716500952697, 152.63840254126768, -30.143753051757812,373.2423162458445, 125.96350889447871, -36.37575149536133,393.3978603588598, 225.24185643692283, -16.893693923950195,394.6177959538485, 191.50690245656074, -25.036914825439453,395.39642602208545, 163.68932450268818, -32.5815315246582,394.88104294684143, 140.68676095449104, -38.19874572753906,410.0245112150302, 234.40126403023626, -19.83807373046875,413.1024036824498, 208.3186493413031, -27.134525299072266,413.84073302925356, 188.68776748119203, -32.669761657714844,412.5359205562324, 169.91409004425435, -36.937862396240234
214,386.25647076227165, 293.5440981090158, -0.0012997016310691833,355.73269321838535, 285.1600450674216, -8.374375343322754,334.5397451522221, 264.4256655769635, -15.466861724853516,319.57388434938144, 245.27764488348402, -22.69630241394043,305.17952566606573, 229.55135865368058, -30.785545349121094,356.1696989630116, 222.39380400002102, -12.718093872070312,354.0480411573203, 190.910027951921, -20.148168563842773,353.1828662262841, 165.4199628279977, -26.608030319213867,352.8612483832393, 141.71441617877977, -31.616287231445312,375.6903856420336, 220.6604279435285, -14.51880931854248,374.4526065657815, 183.83363761367332, -22.461347579956055,373.85716500952697, 152.63840254126768, -30.143753051757812,373.2423162458445, 125.96350889447871, -36.37575149536133,393.3978603588598, 225.24185643692283, -16.893693923950195,394.6177959538485, 191.50690245656074, -25.036914825439453,395.39642602208545, 163.68932450268818, -32.5815315246582,394.88104294684143, 140.68676095449104, -38.19874572753906,410.0245112150302, 234.40126403023626, -19.83807373046875,413.1024036824498, 208.3186493413031, -27.134525299072266,413.84073302925356, 188.68776748119203, -32.669761657714844,412.5359205562324, 169.91409004425435, -36.937862396240234
247,386.25647076227165, 293.5440981090158, -0.0012997016310691833,355.73269321838535, 285.1600450674216, -8.374375343322754,334.5397451522221, 264.4256655769635, -15.466861724853516,319.57388434938144, 245.27764488348402, -22.69630241394043,305.17952566606573, 229.55135865368058, -30.785545349121094,356.1696989630116, 222.39380400002102, -12.718093872070312,354.0480411573203, 190.910027951921, -20.148168563842773,353.1828662262841, 165.4199628279977, -26.608030319213867,352.8612483832393, 141.71441617877977, -31.616287231445312,375.6903856420336, 220.6604279435285, -14.51880931854248,374.4526065657815, 183.83363761367332, -22.461347579956055,373.85716500952697, 152.63840254126768, -30.143753051757812,373.2423162458445, 125.96350889447871, -36.37575149536133,393.3978603588598, 225.24185643692283, -16.893693923950195,394.6177959538485, 191.50690245656074, -25.036914825439453,395.39642602208545, 163.68932450268818, -32.5815315246582,394.88104294684143, 140.68676095449104, -38.19874572753906,410.0245112150302, 234.40126403023626, -19.83807373046875,413.1024036824498, 208.3186493413031, -27.134525299072266,413.84073302925356, 188.68776748119203, -32.669761657714844,412.5359205562324, 169.91409004425435, -36.937862396240234
278,387.3973554916924, 294.3018830552927, -0.0012867152690887451,355.6276348492422, 286.07906740275075, -8.168027877807617,333.86903838872837, 264.6880641768541, -15.08497428894043,318.626358730961, 245.1564904338011, -22.308320999145508,304.092677691317, 228.82648238714344, -30.48689079284668,356.6504062433294, 221.56450017528215, -11.973945617675781,354.6244764265176, 190.3668604509564, -19.3693904876709,353.9351556677095, 165.43784267425244, -25.805072784423828,353.86756270346547, 142.34999239104326, -30.777976989746094,376.6526896453307, 220.322785479375, -14.186301231384277,375.18737377095016, 183.68728223950092, -22.255321502685547,374.33330657555535, 153.08329179525185, -29.99882698059082,373.3948696872876, 126.8754710523329, -36.08671188354492,394.7260365180753, 225.2991090091098, -17.0711669921875,395.6382773853181, 191.42116783180816, -25.189815521240234,396.03011362619395, 163.7875902539758, -32.799156188964844,395.08177540233737, 141.10566200417372, -38.46321487426758,411.54206566231255, 234.657173436236, -20.563566207885742,414.7567897243058, 208.01106388111054, -27.880441665649414,415.4571038142874, 187.89449786175638, -33.584842681884766,413.97497924728316, 168.68051576000346, -38.00631332397461
308,387.3973554916924, 294.3018830552927, -0.0012867152690887451,355.6276348492422, 286.07906740275075, -8.168027877807617,333.86903838872837, 264.6880641768541, -15.08497428894043,318.626358730961, 245.1564904338011, -22.308320999145508,304.092677691317, 228.82648238714344, -30.48689079284668,356.6504062433294, 221.56450017528215, -11.973945617675781,354.6244764265176, 190.3668604509564, -19.3693904876709,353.9351556677095, 165.43784267425244, -25.805072784423828,353.86756270346547, 142.34999239104326, -30.777976989746094,376.6526896453307, 220.322785479375, -14.186301231384277,375.18737377095016, 183.68728223950092, -22.255321502685547,374.33330657555535, 153.08329179525185, -29.99882698059082,373.3948696872876, 126.8754710523329, -36.08671188354492,394.7260365180753, 225.2991090091098, -17.0711669921875,395.6382773853181, 191.42116783180816, -25.189815521240234,396.03011362619395, 163.7875902539758, -32.799156188964844,395.08177540233737, 141.10566200417372, -38.46321487426758,411.54206566231255, 234.657173436236, -20.563566207885742,414.7567897243058, 208.01106388111054, -27.880441665649414,415.4571038142874, 187.89449786175638, -33.584842681884766,413.97497924728316, 168.68051576000346, -38.00631332397461
