TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
30,380.1233911415359, 373.6459007122831, 0.0009900480508804321,365.19019886857905, 358.74693998748074, -2.2772436141967773,357.5725053681672, 339.4093282122617, -5.633706569671631,357.89810593501574, 322.19899631855844, -12.565791130065918,365.457719234414, 315.05357659296936, -18.388025283813477,376.7251366674768, 321.2345833105859, 13.57630729675293,368.9980460432281, 312.133637940362, -5.797084331512451,365.1073911744289, 323.0495043765092, -9.140380859375,366.45938393094673, 328.87300486290366, -2.2114548683166504,385.90272972075195, 324.4771038770132, 8.533026695251465,376.75285614511904, 315.4737723965021, -12.23896598815918,371.84156858782563, 331.2882586391347, -11.65153980255127,375.3700641290472, 335.5940232786657, -1.5779377222061157,394.6267680318182, 330.112870890944, -0.1467951536178589,384.1136156271342, 322.36025107372006, -18.865598678588867,378.4595949451709, 337.46569576204877, -15.506081581115723,382.3351387749619, 341.5910312765949, -6.513753414154053,402.0752882677614, 337.16217616906954, -9.119129180908203,392.14166295858934, 330.25059457619307, -20.031475067138672,385.50994117628534, 339.66721200855216, -14.686136245727539,387.853312055698, 343.5607547015383, -6.178224086761475
62,380.23304052303405, 374.2813123468158, 0.0008361861109733582,364.54402346041405, 359.0031864229672, -1.8594987392425537,357.143461827892, 339.93812954937243, -5.836144924163818,357.1396468006498, 324.12097131751983, -13.459480285644531,364.58576929466255, 317.5847337954194, -20.523038864135742,377.42126159812653, 321.458197698653, 12.133708953857422,368.4159030311803, 312.55753655067014, -6.3334527015686035,363.97032855789746, 323.6290698656945, -11.014410972595215,365.36160653113456, 329.9937601544877, -6.256863594055176,386.66160265022836, 324.80178641166907, 6.864475250244141,376.44584441245996, 315.2208638852535, -12.57086181640625,370.9689257916759, 330.6675732209042, -14.29603385925293,374.36053764194196, 336.43162727631574, -6.880589485168457,395.0802833446072, 330.4301892061718, -1.6040449142456055,383.4458079165154, 321.3576312542064, -18.8882999420166,377.51075391992293, 336.0058693088221, -17.585039138793945,381.44368962381395, 341.61195094791833, -10.846196174621582,401.94999366381, 337.3496212347049, -10.270051956176758,391.19540184433555, 329.3093791688616, -20.891868591308594,384.402480640125, 338.1441287037021, -16.982444763183594,386.6262342764798, 343.14469204020276, -10.448443412780762
94,380.23304052303405, 374.2813123468158, 0.0008361861109733582,364.54402346041405, 359.0031864229672, -1.8594987392425537,357.143461827892, 339.93812954937243, -5.836144924163818,357.1396468006498, 324.12097131751983, -13.459480285644531,364.58576929466255, 317.5847337954194, -20.523038864135742,377.42126159812653, 321.458197698653, 12.133708953857422,368.4159030311803, 312.55753655067014, -6.3334527015686035,363.97032855789746, 323.6290698656945, -11.014410972595215,365.36160653113456, 329.9937601544877, -6.256863594055176,386.66160265022836, 324.80178641166907, 6.864475250244141,376.44584441245996, 315.2208638852535, -12.57086181640625,370.9689257916759, 330.6675732209042, -14.29603385925293,374.36053764194196, 336.43162727631574, -6.880589485168457,395.0802833446072, 330.4301892061718, -1.6040449142456055,383.4458079165154, 321.3576312542064, -18.8882999420166,377.51075391992293, 336.0058693088221, -17.585039138793945,381.44368962381395, 341.61195094791833, -10.846196174621582,401.94999366381, 337.3496212347049, -10.270051956176758,391.19540184433555, 329.3093791688616, -20.891868591308594,384.402480640125, 338.1441287037021, -16.982444763183594,386.6262342764798, 343.14469204020276, -10.448443412780762
126,380.23304052303405, 374.2813123468158, 0.0008361861109733582,364.54402346041405, 359.0031864229672, -1.8594987392425537,357.143461827892, 339.93812954937243, -5.836144924163818,357.1396468006498, 324.12097131751983, -13.459480285644531,364.58576929466255, 317.5847337954194, -20.523038864135742,377.42126159812653, 321.458197698653, 12.133708953857422,368.4159030311803, 312.55753655067014, -6.3334527015686035,363.97032855789746, 323.6290698656945, -11.014410972595215,365.36160653113456, 329.9937601544877, -6.256863594055176,386.66160265022836, 324.80178641166907, 6.864475250244141,376.44584441245996, 315.2208638852535, -12.57086181640625,370.9689257916759, 330.6675732209042, -14.29603385925293,374.36053764194196, 336.43162727631574, -6.880589485168457,395.0802833446072, 330.4301892061718, -1.6040449142456055,383.4458079165154, 321.3576312542064, -18.8882999420166,377.51075391992293, 336.0058693088221, -17.585039138793945,381.44368962381395, 341.61195094791833, -10.846196174621582,401.94999366381, 337.3496212347049, -10.270051956176758,391.19540184433555, 329.3093791688616, -20.891868591308594,384.402480640125, 338.1441287037021, -16.982444763183594,386.6262342764798, 343.14469204020276, -10.448443412780762
158,380.23304052303405, 374.2813123468158, 0.0008361861109733582,364.54402346041405, 359.0031864229672, -1.8594987392425537,357.143461827892, 339.93812954937243, -5.836144924163818,357.1396468006498, 324.12097131751983, -13.459480285644531,364.58576929466255, 317.5847337954194, -20.523038864135742,377.42126159812653, 321.458197698653, 12.133708953857422,368.4159030311803, 312.55753655067014, -6.3334527015686035,363.97032855789746, 323.6290698656945, -11.014410972595215,365.36160653113456, 329.9937601544877, -6.256863594055176,386.66160265022836, 324.80178641166907, 6.864475250244141,376.44584441245996, 315.2208638852535, -12.57086181640625,370.9689257916759, 330.6675732209042, -14.29603385925293,374.36053764194196, 336.43162727631574, -6.880589485168457,395.0802833446072, 330.4301892061718, -1.6040449142456055,383.4458079165154, 321.3576312542064, -18.8882999420166,377.51075391992293, 336.0058693088221, -17.585039138793945,381.44368962381395, 341.61195094791833, -10.846196174621582,401.94999366381, 337.3496212347049, -10.270051956176758,391.19540184433555, 329.3093791688616, -20.891868591308594,384.402480640125, 338.1441287037021, -16.982444763183594,386.6262342764798, 343.14469204020276, -10.448443412780762
190,379.4283233534813, 374.02233590705157, 0.0005988255143165588,363.9655674905793, 357.99803938216826, 1.9888166189193726,357.9717286500188, 338.7732816858121, 0.2548258900642395,358.0651140287165, 323.3827768948822, -6.158272743225098,363.09609085419737, 316.54590249763385, -12.413483619689941,377.98018460287085, 322.25992209138997, 18.311418533325195,370.4380467875774, 311.32526977731465, 1.8430112600326538,364.1208430728067, 320.7522153157116, -3.8717949390411377,363.2559502466184, 327.1064737672859, -0.9140973687171936,385.97411506627265, 325.1538647699977, 11.274959564208984,377.20344289331047, 312.66732353169607, -6.372849941253662,370.5438236870016, 327.4292915194633, -9.76207447052002,372.89743237201674, 334.2872625600497, -3.978240489959717,393.83327581515005, 330.170810607023, 1.2950317859649658,383.3911874235818, 318.7308934681633, -14.15769100189209,377.04003342104147, 333.055332996919, -13.223762512207031,380.2145820844238, 339.49727182569364, -6.7456374168396,400.45788741693497, 337.05300382430676, -8.649850845336914,390.0899592272952, 327.5785583980393, -18.468950271606445,383.3327372558459, 336.24917408650833, -14.534830093383789,385.48937653188597, 341.7852786724645, -7.841040134429932
222,379.4283233534813, 374.02233590705157, 0.0005988255143165588,363.9655674905793, 357.99803938216826, 1.9888166189193726,357.9717286500188, 338.7732816858121, 0.2548258900642395,358.0651140287165, 323.3827768948822, -6.158272743225098,363.09609085419737, 316.54590249763385, -12.413483619689941,377.98018460287085, 322.25992209138997, 18.311418533325195,370.4380467875774, 311.32526977731465, 1.8430112600326538,364.1208430728067, 320.7522153157116, -3.8717949390411377,363.2559502466184, 327.1064737672859, -0.9140973687171936,385.97411506627265, 325.1538647699977, 11.274959564208984,377.20344289331047, 312.66732353169607, -6.372849941253662,370.5438236870016, 327.4292915194633, -9.76207447052002,372.89743237201674, 334.2872625600497, -3.978240489959717,393.83327581515005, 330.170810607023, 1.2950317859649658,383.3911874235818, 318.7308934681633, -14.15769100189209,377.04003342104147, 333.055332996919, -13.223762512207031,380.2145820844238, 339.49727182569364, -6.7456374168396,400.45788741693497, 337.05300382430676, -8.649850845336914,390.0899592272952, 327.5785583980393, -18.468950271606445,383.3327372558459, 336.24917408650833, -14.534830093383789,385.48937653188597, 341.7852786724645, -7.841040134429932
254,379.4283233534813, 374.02233590705157, 0.0005988255143165588,363.9655674905793, 357.99803938216826, 1.9888166189193726,357.9717286500188, 338.7732816858121, 0.2548258900642395,358.0651140287165, 323.3827768948822, -6.158272743225098,363.09609085419737, 316.54590249763385, -12.413483619689941,377.98018460287085, 322.25992209138997, 18.311418533325195,370.4380467875774, 311.32526977731465, 1.8430112600326538,364.1208430728067, 320.7522153157116, -3.8717949390411377,363.2559502466184, 327.1064737672859, -0.9140973687171936,385.97411506627265, 325.1538647699977, 11.274959564208984,377.20344289331047, 312.66732353169607, -6.372849941253662,370.5438236870016, 327.4292915194633, -9.76207447052002,372.89743237201674, 334.2872625600497, -3.978240489959717,393.83327581515005, 330.170810607023, 1.2950317859649658,383.3911874235818, 318.7308934681633, -14.15769100189209,377.04003342104147, 333.055332996919, -13.223762512207031,380.2145820844238, 339.49727182569364, -6.7456374168396,400.45788741693497, 337.05300382430676, -8.649850845336914,390.0899592272952, 327.5785583980393, -18.468950271606445,383.3327372558459, 336.24917408650833, -14.534830093383789,385.48937653188597, 341.7852786724645, -7.841040134429932
286,378.78403929249725, 374.16131409353113, 0.0010075047612190247,364.2294196049044, 358.622578177601, -0.6921107769012451,358.0935649622437, 338.3978168441145, -2.9619641304016113,358.54098930084837, 321.43156831791293, -9.517830848693848,363.8075261826266, 313.5727340969969, -15.906867027282715,377.8231948233347, 320.6604600498597, 15.802961349487305,371.85925080392855, 310.8489199659133, -3.354215621948242,366.5673844731334, 320.2331054906688, -8.467924118041992,365.8701526141563, 325.87134859228826, -3.4210662841796875,386.85396182354356, 323.58122669127226, 9.472085952758789,379.30870950986093, 313.35353787848175, -11.352628707885742,372.5943742385409, 328.923713346198, -13.453414916992188,374.7018037277131, 334.23923215309253, -5.5274553298950195,395.61105542275044, 329.14667834816544, -0.3899301290512085,386.33030582212996, 319.93167807921265, -18.977787017822266,379.0635663661011, 335.2732525276754, -17.070228576660156,381.73674974125424, 340.8350052356337, -8.622830390930176,403.15412810233556, 336.65898428593897, -10.44145393371582,394.1295566906703, 328.44364863923744, -22.183008193969727,386.36029843820296, 338.04784868599705, -17.521289825439453,387.93451621467466, 343.1330329558778, -8.64592170715332
319,378.78403929249725, 374.16131409353113, 0.0010075047612190247,364.2294196049044, 358.622578177601, -0.6921107769012451,358.0935649622437, 338.3978168441145, -2.9619641304016113,358.54098930084837, 321.43156831791293, -9.517830848693848,363.8075261826266, 313.5727340969969, -15.906867027282715,377.8231948233347, 320.6604600498597, 15.802961349487305,371.85925080392855, 310.8489199659133, -3.354215621948242,366.5673844731334, 320.2331054906688, -8.467924118041992,365.8701526141563, 325.87134859228826, -3.4210662841796875,386.85396182354356, 323.58122669127226, 9.472085952758789,379.30870950986093, 313.35353787848175, -11.352628707885742,372.5943742385409, 328.923713346198, -13.453414916992188,374.7018037277131, 334.23923215309253, -5.5274553298950195,395.61105542275044, 329.14667834816544, -0.3899301290512085,386.33030582212996, 319.93167807921265, -18.977787017822266,379.0635663661011, 335.2732525276754, -17.070228576660156,381.73674974125424, 340.8350052356337, -8.622830390930176,403.15412810233556, 336.65898428593897, -10.44145393371582,394.1295566906703, 328.44364863923744, -22.183008193969727,386.36029843820296, 338.04784868599705, -17.521289825439453,387.93451621467466, 343.1330329558778, -8.64592170715332
